6.12323399573677e-17,1
-1,1.22464679914735e-16
-1.83697019872103e-16,-1
1,-2.44929359829471e-16
-0.0923554450222284,0.995726102788687
-0.183728428921667,0.982977041647452
-0.273640472397616,0.961832049718666
-0.361295949651164,0.932451198061144
-0.445758487365753,0.895153266732237
-0.526383860582382,0.850247041346447
-0.602654437977587,0.798002273421523
-0.673740561441693,0.738967966740259
-0.738967966740258,0.673740561441694
-0.798002273421522,0.602654437977588
-0.850247041346447,0.526383860582383
-0.895153266732236,0.445758487365754
-0.932451198061144,0.361295949651165
-0.961832049718665,0.273640472397617
-0.982977041647451,0.183728428921668
-0.995726102788687,0.0923554450222293
0.995726102788687,0.0923554450222284
0.982977041647452,0.183728428921667
0.961832049718666,0.273640472397616
0.932451198061144,0.361295949651165
0.895153266732237,0.445758487365753
0.850247041346447,0.526383860582383
0.798002273421523,0.602654437977587
0.738967966740259,0.673740561441693
0.673740561441694,0.738967966740258
0.602654437977588,0.798002273421522
0.526383860582383,0.850247041346447
0.445758487365754,0.895153266732237
0.361295949651165,0.932451198061144
0.273640472397617,0.961832049718665
0.183728428921667,0.982977041647452
0.092355445022229,0.995726102788687
0.0923554450222285,-0.995726102788687
0.183728428921667,-0.982977041647452
0.273640472397616,-0.961832049718666
0.361295949651164,-0.932451198061144
0.445758487365753,-0.895153266732237
0.526383860582382,-0.850247041346447
0.602654437977587,-0.798002273421523
0.673740561441693,-0.738967966740259
0.738967966740258,-0.673740561441694
0.798002273421522,-0.602654437977588
0.850247041346446,-0.526383860582383
0.895153266732237,-0.445758487365754
0.932451198061144,-0.361295949651166
0.961832049718665,-0.273640472397617
0.982977041647452,-0.183728428921667
0.995726102788687,-0.092355445022229
-0.995726102788687,-0.0923554450222281
-0.982977041647452,-0.183728428921667
-0.961832049718666,-0.273640472397616
-0.932451198061144,-0.361295949651164
-0.895153266732237,-0.445758487365753
-0.850247041346447,-0.526383860582382
-0.798002273421523,-0.602654437977586
-0.738967966740259,-0.673740561441693
-0.673740561441694,-0.738967966740258
-0.602654437977588,-0.798002273421522
-0.526383860582383,-0.850247041346446
-0.445758487365754,-0.895153266732237
-0.361295949651165,-0.932451198061144
-0.273640472397617,-0.961832049718665
-0.183728428921667,-0.982977041647452
-0.0923554450222289,-0.995726102788687
0.915905679128288,0.0425305690990647
0.913451633331621,-0.0419999595790999
0.902421500879222,-0.126374615123495
0.890769131747466,-0.209540337819193
0.867187286534882,-0.292518323284901
0.834321917756076,-0.372184372665743
0.795189346329092,-0.444793322379244
0.752407543398228,-0.517748127724003
0.700628363610586,-0.583290257585336
0.640184155883348,-0.643393464441369
0.578533563468662,-0.70021998205727
0.512912116009223,-0.748530057979794
0.442299521480995,-0.794540095486419
0.367775421610161,-0.834553099937153
0.288768474019949,-0.86414407297018
0.207797656060215,-0.886985575450218
0.124843903676567,-0.902417571247413
0.0405673763333688,-0.913147122245244
-0.0459910298051829,-0.911562923568575
-0.12923357083648,-0.905028990040626
-0.210436787937991,-0.890939457788302
-0.290825441393964,-0.86626469235208
-0.370667672705103,-0.837779719576024
-0.446834070791414,-0.801158448247082
-0.518051726600333,-0.75600873396207
-0.584700012466206,-0.705043494347726
-0.6448638357208,-0.646253919841007
-0.704375298334387,-0.585284177714729
-0.755286038100774,-0.518017937339157
-0.801158448247082,-0.446834070791413
-0.835398243128056,-0.369080270287765
-0.864155570171162,-0.288976407881577
-0.8867718316887,-0.206939407500257
-0.903548305230511,-0.124672601997093
-0.910533285678894,-0.0396388311509328
-0.90734722447836,0.0481579107053053
-0.904188009169321,0.129275767750884
-0.890939456928935,0.210436688976831
-0.863923378577311,0.291008104174501
-0.837183050490799,0.371037895422527
-0.801158448247082,0.446834070791413
-0.755767490190002,0.516700358385419
-0.704146836909854,0.584476462945489
-0.64688539352437,0.645006072544989
-0.585389268452697,0.704358785406803
-0.518065711065938,0.755645904101763
-0.446834070791413,0.801158448247082
-0.371983486314059,0.836076292413226
-0.291447085551113,0.870537279916811
-0.208839247200988,0.891122297789587
